number_of_elements,capacity,max_weight,min_weight,mean_weight,median_weight,std_weight,weight_range,max_profit,min_profit,mean_profit,median_profit,std_profit,profit_range,renting_ratio,mean_weight_profit_ratio,median_weight_profit_ratio,capacity_mean_weight_ratio,capacity_median_weight_ratio,capacity_std_weight_ratio,std_weight_profit_ratio,weight_profit_correlation,solution_time,ram,cpu_cores,peak_memory,optimality_gap,solution_time_bin,peak_memory_bin,optimality_gap_bin
600,94033435.86,63238404.78,2.762469,17507184.65,11466310.01,17561372.46,63238402.02,62651491.32,2.809189,17315391.12,11196370.21,17416474.82,62651488.51,0.009051,1.011076,1.02411,5.371134,8.200845,5.354561,1.00832,0.982465,0.082641363,256,32,490464,0.0,0,4,0.0
1200,10111467141.0,7203704028.0,0.851455,1392952136.0,1062582146.0,1439645006.0,7203704027.0,7723335388.0,2.026402,1402037045.0,1067309974.0,1475401579.0,7723335386.0,0.00601,0.99352,0.99557,7.25902,9.515939,7.023584,0.975765,0.97873,300.0043547,256,32,490464,,4,4,
800,872184.7763,678860.9035,0.964551,163524.9342,80600.89286,174475.5928,678859.9389,608771.993,2.791828,162083.0588,81510.24833,173222.7275,608769.2012,0.006726,1.008896,0.988844,5.33365,10.821031,4.998893,1.007233,0.982724,0.546130419,256,32,490464,0.001063446,0,4,0.0
400,92308607.67,64640598.79,1.890824,15649154.25,6922869.821,17597553.08,64640596.9,63876888.49,10.896933,15564115.33,6954536.398,17366015.27,63876877.59,0.014827,1.005464,0.995447,5.898632,13.333864,5.245537,1.013333,0.980478,0.138916254,256,32,490464,0.0,0,4,0.0
800,1293753.448,611225.7308,1.185814,84212.42619,18651.10339,142744.3129,611224.545,639092.1524,1.09353,84715.68858,18378.39894,143885.874,639091.0589,0.01909,0.994059,1.014838,15.362976,69.366054,9.063433,0.992066,0.987607,0.082496166,256,32,490464,0.003453575,0,4,1.0
400,11127135643.0,6193364580.0,0.950452,994279742.0,213243181.0,1540546588.0,6193364579.0,6222220942.0,1.009827,1008931480.0,225376426.9,1562484841.0,6222220941.0,0.027572,0.985478,0.946165,11.191152,52.180499,7.222849,0.985959,0.978838,2.43881011,256,32,490464,0.0,0,4,0.0
1000,9159128315.0,6327814752.0,0.897452,1373720632.0,620648347.7,1718506297.0,6327814751.0,6373276380.0,0.912149,1375218459.0,632169751.5,1718626883.0,6373276379.0,0.00666,0.998911,0.981775,6.667388,14.757356,5.329703,0.99993,0.983006,300.0017133,256,8,286720,,4,1,
1000,8878408841.0,6405014661.0,0.930917,4022211022.0,4879864268.0,2059015179.0,6405014660.0,6606771675.0,0.847998,3998938505.0,4818576091.0,2050718163.0,6606771674.0,0.00222,1.00582,1.012719,2.207345,1.819397,4.311969,1.004046,0.953039,53.96505117,256,8,266304,0.0,0,1,0.0
1000,98147125.94,65263248.37,0.841968,35930866.54,48302835.85,23917415.88,65263247.53,68968550.21,1.016458,35628800.64,47853455.16,23723664.2,68968549.19,0.002755,1.008478,1.009391,2.731555,2.031912,4.103584,1.008167,0.967778,0.044148445,256,8,481344,0.0,0,4,0.0
400,10451243869.0,8146875228.0,3.286416,2653364574.0,2148385795.0,1885002450.0,8146875225.0,7327816655.0,10.62131,2645574959.0,2074912808.0,1878831861.0,7327816644.0,0.009876,1.002944,1.03541,3.938865,4.864696,5.544419,1.003284,0.970899,9.366637468,256,8,481344,0.0,0,4,0.0
400,1009262.202,652222.2209,1.049505,87284.32303,14298.8975,149273.5232,652221.1714,587355.3745,1.011833,86946.07754,14397.66465,148875.5379,587354.3626,0.02902,1.00389,0.99314,11.562926,70.583218,6.76116,1.002673,0.983081,0.013903379,256,8,483392,0.002612873,0,4,1.0
1200,926300.2494,766259.8484,0.900007,420322.6712,566077.5253,279740.5811,766258.9484,779599.9546,0.949137,420409.098,565201.7724,279847.657,779599.0055,0.001836,0.999794,1.001549,2.203784,1.636349,3.311283,0.999617,0.965849,0.015891314,256,8,483392,0.002606265,0,4,1.0
800,100278210.6,63681881.99,0.982667,40076117.46,48411942.13,20527284.37,63681881.01,63573657.52,1.022499,40020304.19,48649650.81,20503070.21,63573656.5,0.003132,1.001395,0.995114,2.502194,2.071353,4.885118,1.001181,0.953945,0.032456636,256,8,483392,0.0,0,4,0.0
800,9549285723.0,6486847620.0,0.81481,3563138988.0,4817210562.0,2371301336.0,6486847619.0,6548371798.0,4.185793,3555488883.0,4788936654.0,2366392463.0,6548371794.0,0.003357,1.002152,1.005904,2.680021,1.982327,4.027023,1.002074,0.965966,62.12679243,256,8,483392,0.0,1,4,0.0
600,96364120.52,73498845.36,6.817067,15685705.91,10994523.31,14594046.47,73498838.55,74695705.97,1.935224,15882878.21,10968268.46,14769655.37,74695704.04,0.010112,0.987586,1.002394,6.143435,8.764738,6.602975,0.98811,0.977203,0.129767656,256,8,483392,0.0,0,4,0.0
400,8143232367.0,6390978610.0,1.040012,880292969.7,162927795.5,1480380210.0,6390978609.0,5885102150.0,1.040605,892521604.3,160073228.0,1510492756.0,5885102149.0,0.02281,0.986299,1.017833,9.250593,49.980621,5.500771,0.980064,0.983435,3.813382864,256,8,483392,0.0,0,4,0.0
600,89498193.69,66823798.48,2.699393,39840957.51,48151248.73,20445433.12,66823795.78,65389999.85,1.870217,40178110.0,48694755.3,20590420.23,65389997.97,0.003713,0.991609,0.988838,2.246387,1.858689,4.377417,0.992959,0.949399,0.068126678,256,8,483392,0.0,0,4,0.0
800,9762580473.0,6205954646.0,1.134414,1729852544.0,1145498406.0,1722261151.0,6205954645.0,6158396179.0,5.060067,1747944046.0,1169015463.0,1738499465.0,6158396174.0,0.006981,0.98965,0.979883,5.643591,8.522561,5.668467,0.99066,0.980889,23.91862488,256,8,487488,3.35e-05,0,4,0.0
600,109749985.9,62435742.26,0.800038,45183399.83,49667838.45,15798690.19,62435741.46,66451703.32,2.873449,44939362.55,49148697.74,15795399.54,66451700.45,0.00407,1.00543,1.010563,2.428989,2.209679,6.946778,1.000208,0.907394,0.034512281,256,8,487488,0.0,0,4,0.0
600,110841786.5,80983083.57,2.667118,19129583.75,12439914.24,16650009.04,80983080.9,72446500.91,2.128802,19035703.52,12402155.31,16616389.03,72446498.78,0.009705,1.004932,1.003045,5.79426,8.910173,6.657161,1.002023,0.977269,0.095391035,256,8,487488,0.0,0,4,0.0
600,1050045.917,633620.1771,0.918776,447972.7787,491248.218,157511.7546,633619.2583,676400.3623,2.169965,452152.9763,496406.1367,158253.6676,676398.1924,0.003871,0.990755,0.989609,2.343995,2.137506,6.666461,0.995312,0.902919,0.04032445,256,8,487488,0.004350355,0,4,2.0
600,94033435.86,63238404.78,2.762469,17507184.65,11466310.01,17561372.46,63238402.02,62651491.32,2.809189,17315391.12,11196370.21,17416474.82,62651488.51,0.009051,1.011076,1.02411,5.371134,8.200845,5.354561,1.00832,0.982465,0.081869602,256,8,487488,0.0,0,4,0.0
1200,10111467141.0,7203704028.0,0.851455,1392952136.0,1062582146.0,1439645006.0,7203704027.0,7723335388.0,2.026402,1402037045.0,1067309974.0,1475401579.0,7723335386.0,0.00601,0.99352,0.99557,7.25902,9.515939,7.023584,0.975765,0.97873,300.0038397,256,8,487488,,4,4,
800,872184.7763,678860.9035,0.964551,163524.9342,80600.89286,174475.5928,678859.9389,608771.993,2.791828,162083.0588,81510.24833,173222.7275,608769.2012,0.006726,1.008896,0.988844,5.33365,10.821031,4.998893,1.007233,0.982724,0.54808712,256,8,487488,0.001063446,0,4,0.0
400,92308607.67,64640598.79,1.890824,15649154.25,6922869.821,17597553.08,64640596.9,63876888.49,10.896933,15564115.33,6954536.398,17366015.27,63876877.59,0.014827,1.005464,0.995447,5.898632,13.333864,5.245537,1.013333,0.980478,0.137588263,256,8,487488,0.0,0,4,0.0
800,1293753.448,611225.7308,1.185814,84212.42619,18651.10339,142744.3129,611224.545,639092.1524,1.09353,84715.68858,18378.39894,143885.874,639091.0589,0.01909,0.994059,1.014838,15.362976,69.366054,9.063433,0.992066,0.987607,0.082557678,256,8,487488,0.003453575,0,4,1.0
400,11127135643.0,6193364580.0,0.950452,994279742.0,213243181.0,1540546588.0,6193364579.0,6222220942.0,1.009827,1008931480.0,225376426.9,1562484841.0,6222220941.0,0.027572,0.985478,0.946165,11.191152,52.180499,7.222849,0.985959,0.978838,2.43373394,256,8,487488,0.0,0,4,0.0
1000,9159128315.0,6327814752.0,0.897452,1373720632.0,620648347.7,1718506297.0,6327814751.0,6373276380.0,0.912149,1375218459.0,632169751.5,1718626883.0,6373276379.0,0.00666,0.998911,0.981775,6.667388,14.757356,5.329703,0.99993,0.983006,300.0024862,8,32,290816,,4,1,
1000,8878408841.0,6405014661.0,0.930917,4022211022.0,4879864268.0,2059015179.0,6405014660.0,6606771675.0,0.847998,3998938505.0,4818576091.0,2050718163.0,6606771674.0,0.00222,1.00582,1.012719,2.207345,1.819397,4.311969,1.004046,0.953039,53.9281075,8,32,274428,0.0,0,1,0.0
1000,98147125.94,65263248.37,0.841968,35930866.54,48302835.85,23917415.88,65263247.53,68968550.21,1.016458,35628800.64,47853455.16,23723664.2,68968549.19,0.002755,1.008478,1.009391,2.731555,2.031912,4.103584,1.008167,0.967778,0.044795275,8,32,493564,0.0,0,4,0.0
400,10451243869.0,8146875228.0,3.286416,2653364574.0,2148385795.0,1885002450.0,8146875225.0,7327816655.0,10.62131,2645574959.0,2074912808.0,1878831861.0,7327816644.0,0.009876,1.002944,1.03541,3.938865,4.864696,5.544419,1.003284,0.970899,9.387686253,8,32,493564,0.0,0,4,0.0
400,1009262.202,652222.2209,1.049505,87284.32303,14298.8975,149273.5232,652221.1714,587355.3745,1.011833,86946.07754,14397.66465,148875.5379,587354.3626,0.02902,1.00389,0.99314,11.562926,70.583218,6.76116,1.002673,0.983081,0.014163256,8,32,495612,0.002612873,0,4,1.0
1200,926300.2494,766259.8484,0.900007,420322.6712,566077.5253,279740.5811,766258.9484,779599.9546,0.949137,420409.098,565201.7724,279847.657,779599.0055,0.001836,0.999794,1.001549,2.203784,1.636349,3.311283,0.999617,0.965849,0.016479969,8,32,495612,0.002606265,0,4,1.0
800,100278210.6,63681881.99,0.982667,40076117.46,48411942.13,20527284.37,63681881.01,63573657.52,1.022499,40020304.19,48649650.81,20503070.21,63573656.5,0.003132,1.001395,0.995114,2.502194,2.071353,4.885118,1.001181,0.953945,0.032778978,8,32,495612,0.0,0,4,0.0
800,9549285723.0,6486847620.0,0.81481,3563138988.0,4817210562.0,2371301336.0,6486847619.0,6548371798.0,4.185793,3555488883.0,4788936654.0,2366392463.0,6548371794.0,0.003357,1.002152,1.005904,2.680021,1.982327,4.027023,1.002074,0.965966,61.96507716,8,32,495612,0.0,1,4,0.0
600,96364120.52,73498845.36,6.817067,15685705.91,10994523.31,14594046.47,73498838.55,74695705.97,1.935224,15882878.21,10968268.46,14769655.37,74695704.04,0.010112,0.987586,1.002394,6.143435,8.764738,6.602975,0.98811,0.977203,0.128584623,8,32,495612,0.0,0,4,0.0
400,8143232367.0,6390978610.0,1.040012,880292969.7,162927795.5,1480380210.0,6390978609.0,5885102150.0,1.040605,892521604.3,160073228.0,1510492756.0,5885102149.0,0.02281,0.986299,1.017833,9.250593,49.980621,5.500771,0.980064,0.983435,3.823611736,8,32,495612,0.0,0,4,0.0
600,89498193.69,66823798.48,2.699393,39840957.51,48151248.73,20445433.12,66823795.78,65389999.85,1.870217,40178110.0,48694755.3,20590420.23,65389997.97,0.003713,0.991609,0.988838,2.246387,1.858689,4.377417,0.992959,0.949399,0.068119287,8,32,495612,0.0,0,4,0.0
800,9762580473.0,6205954646.0,1.134414,1729852544.0,1145498406.0,1722261151.0,6205954645.0,6158396179.0,5.060067,1747944046.0,1169015463.0,1738499465.0,6158396174.0,0.006981,0.98965,0.979883,5.643591,8.522561,5.668467,0.99066,0.980889,23.99553514,8,32,495612,3.35e-05,0,4,0.0
600,109749985.9,62435742.26,0.800038,45183399.83,49667838.45,15798690.19,62435741.46,66451703.32,2.873449,44939362.55,49148697.74,15795399.54,66451700.45,0.00407,1.00543,1.010563,2.428989,2.209679,6.946778,1.000208,0.907394,0.033858776,8,32,495612,0.0,0,4,0.0
600,110841786.5,80983083.57,2.667118,19129583.75,12439914.24,16650009.04,80983080.9,72446500.91,2.128802,19035703.52,12402155.31,16616389.03,72446498.78,0.009705,1.004932,1.003045,5.79426,8.910173,6.657161,1.002023,0.977269,0.094089746,8,32,495612,0.0,0,4,0.0
600,1050045.917,633620.1771,0.918776,447972.7787,491248.218,157511.7546,633619.2583,676400.3623,2.169965,452152.9763,496406.1367,158253.6676,676398.1924,0.003871,0.990755,0.989609,2.343995,2.137506,6.666461,0.995312,0.902919,0.040394545,8,32,495612,0.004350355,0,4,2.0
600,94033435.86,63238404.78,2.762469,17507184.65,11466310.01,17561372.46,63238402.02,62651491.32,2.809189,17315391.12,11196370.21,17416474.82,62651488.51,0.009051,1.011076,1.02411,5.371134,8.200845,5.354561,1.00832,0.982465,0.082646608,8,32,497660,0.0,0,4,0.0
1200,10111467141.0,7203704028.0,0.851455,1392952136.0,1062582146.0,1439645006.0,7203704027.0,7723335388.0,2.026402,1402037045.0,1067309974.0,1475401579.0,7723335386.0,0.00601,0.99352,0.99557,7.25902,9.515939,7.023584,0.975765,0.97873,300.0026138,8,32,497660,,4,4,
800,872184.7763,678860.9035,0.964551,163524.9342,80600.89286,174475.5928,678859.9389,608771.993,2.791828,162083.0588,81510.24833,173222.7275,608769.2012,0.006726,1.008896,0.988844,5.33365,10.821031,4.998893,1.007233,0.982724,0.546213388,8,32,497660,0.001063446,0,4,0.0
400,92308607.67,64640598.79,1.890824,15649154.25,6922869.821,17597553.08,64640596.9,63876888.49,10.896933,15564115.33,6954536.398,17366015.27,63876877.59,0.014827,1.005464,0.995447,5.898632,13.333864,5.245537,1.013333,0.980478,0.138449669,8,32,497660,0.0,0,4,0.0
800,1293753.448,611225.7308,1.185814,84212.42619,18651.10339,142744.3129,611224.545,639092.1524,1.09353,84715.68858,18378.39894,143885.874,639091.0589,0.01909,0.994059,1.014838,15.362976,69.366054,9.063433,0.992066,0.987607,0.082280636,8,32,497660,0.003453575,0,4,1.0
400,11127135643.0,6193364580.0,0.950452,994279742.0,213243181.0,1540546588.0,6193364579.0,6222220942.0,1.009827,1008931480.0,225376426.9,1562484841.0,6222220941.0,0.027572,0.985478,0.946165,11.191152,52.180499,7.222849,0.985959,0.978838,2.43538928,8,32,488328,0.0,0,4,0.0
600,123997892.2,66444323.35,9.949624,17311261.61,11537453.75,17158468.59,66444313.4,61169646.46,0.870158,17593270.55,11644040.3,17661327.13,61169645.59,0.011747,0.983971,0.990846,7.162845,10.747423,7.226629,0.971528,0.980063,0.122828245,8,32,180224,0.000327097,0,0,0.0
11,96980190.6,93762993.1,15873158.9,60821697.04,68743673.1,29893274.45,77889834.2,63927626.2,493748.9,40104245.99,51974188.5,22608590.53,63433877.3,0.219837,1.51659,1.32265,1.5945,1.410751,3.244214,1.322209,-0.121685,0.003512383,8,32,182272,0.0,0,0,0.0
170,191.6,9854.6,56.3,4666.714706,4326.25,2996.651754,9798.3,9962.4,40.8,4663.447647,4331.55,2917.867147,9921.6,0.000242,1.000701,0.998776,0.041057,0.044288,0.063938,1.027001,0.083639,0.001172304,8,32,182272,0.0,0,0,0.0
800,115328502.6,76728617.93,0.887419,53934458.25,59558256.34,18866045.11,76728617.04,79526509.3,7.802203,54407780.74,59443270.18,19039267.27,79526501.49,0.00265,0.9913,1.001934,2.138308,1.936398,6.11302,0.990902,0.90875,0.024629116,8,32,182272,0.0,0,0,0.0
1200,122373914.7,61430752.03,0.920658,6055349.384,205057.0679,12920272.59,61430751.11,58523213.13,1.800495,6043122.447,209045.0641,12810707.46,58523211.33,0.016875,1.002023,0.980923,20.209224,596.779794,9.471465,1.008553,0.989023,0.152619839,8,32,188416,0.008594178,0,0,4.0
747,9761.7,99895838.7,35552.8,50787375.18,52424713.6,29875370.99,99860285.9,99978852.1,74009.9,49768570.0,49604669.1,29555174.5,99904842.2,0.0,1.020471,1.05685,0.000192,0.000186,0.000327,1.010834,-0.015677,0.00212574,8,32,188416,0.0,0,0,0.0
1055,56126.0,9975.8,2.3,5064.846825,5154.0,2927.721037,9973.5,9992.5,6.8,5041.624455,4849.7,2874.684694,9985.7,0.010552,1.004606,1.062746,11.08148,10.889794,19.170542,1.018449,-0.01483,0.228022099,8,32,190464,0.0,0,0,0.0
1000,112697946.9,64058552.58,1.764586,6963129.047,532569.4315,13560550.54,64058550.81,63684617.26,1.061063,6988851.312,523301.3343,13571964.01,63684616.2,0.016125,0.99632,1.017711,16.184957,211.611745,8.310721,0.999159,0.989612,0.259963274,8,32,194560,0.004642454,0,0,2.0
798,38261716.3,99901303.8,133846.9,50488853.52,52361011.55,28740922.5,99767456.9,99980231.3,146628.0,49797139.63,49653653.05,29664627.63,99833603.3,0.000963,1.013891,1.054525,0.757825,0.730729,1.331263,0.968862,-0.070856,0.016642809,8,32,194560,0.0,0,0,0.0
1000,11557378763.0,5991403001.0,5.965151,877940691.2,155153450.1,1471505960.0,5991402995.0,6184856317.0,1.64439,873837343.7,145343024.3,1469134914.0,6184856315.0,0.013226,1.004696,1.067498,13.164191,74.489989,7.854116,1.001614,0.986491,128.3987496,8,32,253952,0.0,2,1,0.0
555,58712350.4,99992648.7,335895.7,51813479.89,52986243.2,29572329.37,99656753.0,99797159.4,135231.2,48593580.17,47850717.5,28120163.35,99661928.2,0.002177,1.066262,1.107324,1.133148,1.108068,1.985381,1.051641,-0.018924,0.019935131,8,32,251596,0.0,0,1,0.0
346,86058355.2,99919843.1,492322.2,51077522.54,51062533.35,29758711.02,99427520.9,99758082.9,194737.1,50759083.05,51805698.45,28495423.65,99563345.8,0.0049,1.006274,0.985655,1.684858,1.685352,2.891871,1.044333,0.073284,0.010954142,8,32,251596,0.0,0,1,0.0
238,59562.6,9974.0,61.6,5153.517227,5378.5,2875.967894,9912.4,9986.3,15.9,5174.520168,5215.1,2971.011179,9970.4,0.048364,0.995941,1.031332,11.55766,11.074203,20.710454,0.96801,0.013637,0.062505007,8,32,251596,0.0,0,1,0.0
1455,31028.5,9995.9,1.1,5061.867423,5207.3,2914.500762,9994.8,9995.3,3.0,4892.964192,4688.6,2897.627731,9992.3,0.004358,1.03452,1.11063,6.129852,5.958654,10.646249,1.005823,-0.005345,0.075000286,8,32,251596,0.0,0,1,0.0
424,9468615.7,99802081.5,27972.2,51141628.23,51610143.35,28734912.75,99774109.3,99413029.6,1031127.1,49729544.28,51196304.0,28320466.05,98381902.5,0.000449,1.028395,1.008083,0.185145,0.183464,0.329516,1.014634,-0.029494,0.009572744,8,32,251596,0.0,0,1,0.0
1000,1150581.797,615950.1165,2.183894,100270.746,23432.66167,152776.4019,615947.9326,651201.925,2.03646,101845.5885,22694.66895,156108.8672,651199.8885,0.011297,0.984537,1.032518,11.474751,49.101626,7.531149,0.978653,0.982865,0.182373524,8,32,251596,0.0,0,1,0.0
115,42935520.3,99994805.8,353514.7,50734264.07,55130599.4,28980466.71,99641291.1,99852534.0,358354.6,50925714.07,51313506.6,28631016.9,99494179.4,0.007331,0.996241,1.074388,0.846283,0.778797,1.481533,1.012205,0.122109,0.015659332,8,32,251596,0.0,0,1,0.0
628,6689.5,9999.8,14.9,5096.209076,5096.05,2915.751388,9984.9,9978.5,19.6,5050.99172,5036.15,2873.542149,9958.9,0.002109,1.008952,1.011894,1.312642,1.312683,2.294263,1.014689,-0.006898,0.012022257,8,32,251596,0.0,0,1,0.0
839,49257.8,9987.0,10.3,4938.391299,4975.3,2958.827046,9976.7,9989.0,49.7,5015.866627,5019.6,2894.929989,9939.3,0.011705,0.984554,0.991175,9.974463,9.900468,16.647746,1.022072,0.024966,0.062350035,8,32,251596,0.0,0,1,0.0
1000,8856197380.0,6685755554.0,0.935976,1554176635.0,709485916.6,1731816995.0,6685755553.0,6121412885.0,1.782994,1558614861.0,710091460.3,1724821537.0,6121412883.0,0.005682,0.997152,0.999147,5.698321,12.482556,5.113818,1.004056,0.980621,300.0022659,8,32,444108,,4,4,
1200,105660446.5,61126881.99,0.962293,10077884.07,2186794.493,15408764.78,61126881.02,59377982.93,1.982633,9940225.938,2337866.858,15159476.69,59377980.95,0.008858,1.013849,0.93538,10.484388,48.317502,6.857165,1.016444,0.985172,0.922528028,8,32,430972,2.55e-06,0,4,0.0
408,81761.9,9973.3,7.4,5080.684314,5156.5,3017.366074,9965.9,10000.0,8.8,5113.356127,5379.8,2913.414887,9991.2,0.039191,0.99361,0.958493,16.092694,15.856085,27.09711,1.03568,-0.018822,0.023222446,8,32,430972,0.0,0,4,0.0
1000,9900327589.0,6456830846.0,1.09687,1776737727.0,1145723823.0,1784353680.0,6456830845.0,6613443950.0,5.013435,1762668615.0,1168290514.0,1750471629.0,6613443945.0,0.005617,1.007982,0.980684,5.572194,8.641112,5.548411,1.019356,0.979993,300.0039895,8,32,430972,,4,4,
188,83525.0,9984.9,5.5,4904.415426,4915.3,3030.304115,9979.4,9989.2,85.7,4558.35266,4093.15,3017.054789,9903.5,0.097465,1.075918,1.20086,17.030572,16.992859,27.56324,1.004391,0.109014,0.009526253,8,32,430972,0.0,0,4,0.0
400,930017.1226,711408.2997,1.992534,121533.7625,103501.9372,144862.3805,711406.3072,681881.2892,1.017483,122890.7955,102838.8925,146208.7295,681880.2717,0.01892,0.988957,1.006447,7.652335,8.985504,6.420004,0.990792,0.98428,0.08150053,8,32,430972,0.000995584,0,4,0.0
997,3525.5,9992.8,1.1,5061.468806,5158.3,2823.227922,9991.7,9981.8,2.3,5095.047041,5218.3,2826.113063,9979.5,0.000694,0.99341,0.988502,0.696537,0.683462,1.248748,0.998979,-0.035245,0.017602921,8,32,430972,0.0,0,4,0.0
1312,61014094.1,99973321.9,19052.8,49921065.12,50835147.75,29061648.8,99954269.1,99825002.1,46083.8,49549514.65,49588728.45,29270574.96,99778918.3,0.000939,1.007499,1.025135,1.222211,1.200234,2.099471,0.992862,0.009134,0.041108608,8,32,430972,0.0,0,4,0.0
800,114595867.8,65106717.72,0.981593,39832170.78,48230459.68,20444847.58,65106716.74,66294500.12,2.149551,40065118.98,48417015.72,20536417.74,66294497.97,0.003575,0.994186,0.996147,2.876968,2.376006,5.605122,0.995541,0.952448,0.063359737,8,32,430972,0.0,0,4,0.0
400,11827641557.0,6262123713.0,1.809989,3970011425.0,4819715131.0,2034293586.0,6262123711.0,6627965932.0,2.282985,4021087451.0,4838294717.0,2062098231.0,6627965930.0,0.007354,0.987298,0.99616,2.979246,2.454013,5.814127,0.986516,0.947889,0.121355057,8,32,430972,0.0,0,4,0.0
1197,47398710.3,99920309.0,7196.0,50334652.91,49821183.6,28984185.61,99913113.0,99960031.6,86095.7,49992798.88,50008810.8,28539511.08,99873935.9,0.000792,1.006838,0.996248,0.941672,0.951377,1.63533,1.015581,-0.01497,0.037332535,8,32,430972,0.0,0,4,0.0
771,87568676.0,99972461.6,30465.6,50299751.7,50298368.8,28667906.49,99941996.0,99414032.6,229364.4,48931188.31,47416846.8,29643939.88,99184668.2,0.002321,1.027969,1.06077,1.740937,1.740984,3.054589,0.967075,-0.005986,0.044310808,8,32,430972,0.0,0,4,0.0
800,10657057820.0,6668878486.0,0.915162,3513245087.0,4731685122.0,2339367768.0,6668878485.0,6599090154.0,0.916811,3526017810.0,4758638432.0,2345033418.0,6599090153.0,0.003778,0.996378,0.994336,3.033394,2.252275,4.555529,0.997584,0.967577,26.53755426,8,32,430972,0.0,0,4,0.0
600,984029.5474,636999.4131,2.131418,68704.3822,4431.819854,136327.5886,636997.2817,585737.6439,10.214621,67131.06015,4441.084143,130568.8452,585727.4292,0.024431,1.023437,0.997914,14.322661,222.037353,7.218125,1.044105,0.986212,0.062919617,8,32,430972,0.0,0,4,0.0
1469,7483330.3,99816637.8,115349.9,49498641.85,48944157.7,28315231.27,99701287.9,99958289.1,81.9,50268246.54,49986297.3,28834106.4,99958207.2,0.000101,0.98469,0.979151,0.151183,0.152895,0.264286,0.982005,-0.004349,0.009168625,8,32,430972,0.0,0,4,0.0
800,952078.7455,686112.1316,2.191032,100172.887,21778.1518,154379.6928,686109.9406,613950.4612,1.796581,100852.9144,21611.50608,155179.0754,613948.6646,0.0118,0.993257,1.007711,9.504356,43.717151,6.167124,0.994849,0.981739,0.062563658,8,32,430972,0.0,0,4,0.0
229,95535830.8,99629318.8,66489.5,49504895.17,50818271.8,29287088.92,99562829.3,99773756.3,203466.5,51540031.55,55720352.6,28203165.36,99570289.8,0.008094,0.960513,0.912024,1.929826,1.87995,3.262046,1.038433,0.016456,0.010245085,8,32,430972,0.0,0,4,0.0
1290,2485.3,9984.1,2.3,4992.678682,5017.9,2894.101835,9981.8,9995.5,6.4,4906.13969,4789.6,2911.709472,9989.1,0.000393,1.017639,1.047666,0.497789,0.495287,0.858747,0.993953,0.02385,0.01214695,8,32,430972,0.0,0,4,0.0
1462,32415014.5,99965560.8,96558.8,49978862.26,49899928.9,28777123.22,99869002.0,99943453.1,164780.6,49821930.36,51050089.1,28898535.16,99778672.5,0.000445,1.00315,0.97747,0.648574,0.6496,1.126416,0.995799,0.012279,0.016173124,8,32,430972,0.0,0,4,0.0
122,22396655.1,99824914.7,1570443.8,49170203.72,48266337.75,28373343.55,98254470.9,99959554.7,678324.4,48911850.69,46262590.55,30715041.93,99281230.3,0.003753,1.005282,1.043312,0.455492,0.464022,0.789356,0.923761,0.005789,0.003765821,8,32,430972,0.0,0,4,0.0
1223,63910922.6,99929461.4,6097.4,49811186.69,49689451.1,29263352.24,99923364.0,99985251.3,9703.5,50374733.76,50551203.8,29166055.43,99975547.8,0.001037,0.988813,0.982953,1.283064,1.286207,2.183992,1.003336,0.01344,0.049893618,8,32,430972,0.0,0,4,0.0
1231,38271164.6,99983488.5,78337.5,50320945.12,49959538.1,28697282.81,99905151.0,99974934.4,7125.3,49453336.26,49768028.1,28761454.47,99967809.1,0.000629,1.017544,1.003848,0.760541,0.766043,1.333616,0.997769,0.02481,0.024679661,8,32,430972,0.0,0,4,0.0
1200,1161027.589,605749.6259,0.745134,142409.9929,72620.65289,171676.324,605748.8808,631601.7699,2.224278,142183.2603,71091.18346,170977.8186,631599.5456,0.006805,1.001595,1.021514,8.152712,15.987567,6.762887,1.004085,0.981569,0.47042942,8,32,430972,0.000929592,0,4,0.0
187,11849963.3,99821386.2,216345.3,50602849.41,50147571.1,29520709.65,99605040.9,99916363.7,119947.7,51804314.74,52378798.9,29206652.01,99796416.0,0.001223,0.976808,0.957402,0.234176,0.236302,0.401412,1.010753,0.064678,0.006914854,8,32,430972,0.0,0,4,0.0
514,64346894.3,99826466.9,19053.0,48915850.82,49133082.3,28651147.07,99807413.9,99939930.8,44700.5,51429640.06,53109915.1,28871227.39,99895230.3,0.002434,0.951122,0.925121,1.315461,1.309645,2.245875,0.992377,-0.067679,0.021466732,8,32,430972,0.0,0,4,0.0
600,961935.7648,625193.408,2.096019,135910.4063,62247.88225,167990.3374,625191.312,655091.3797,3.304387,136174.4712,61565.57473,170496.6864,655088.0753,0.011773,0.998061,1.011083,7.07772,15.453309,5.726137,0.9853,0.98139,0.085103989,8,32,430972,0.008734616,0,4,4.0
235,27141.7,9885.1,24.6,4868.11617,4932.4,2765.531785,9860.5,9979.7,14.2,4698.364681,4747.8,3026.790211,9965.5,0.024582,1.03613,1.038881,5.575401,5.502737,9.814279,0.913685,-0.097157,0.03152585,8,32,430972,0.0,0,4,0.0
800,11659080125.0,6435157008.0,0.825631,3455479089.0,4640563971.0,2303229938.0,6435157008.0,7008221118.0,4.197545,3523841731.0,4728117307.0,2349432358.0,7008221114.0,0.004136,0.9806,0.981482,3.374085,2.512427,5.062057,0.980335,0.961546,300.0114481,8,32,430972,,4,4,
